DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta
0.195,19.67,1.27,2.36,6.3,10.33,7.98,13.33,26.242,3350000000,3310000000,11.96,1.14,1.25,9.27,1.25,1320000000,9.27,170950000,1.684,1.9,8.6,343480000,3.4,277340000,2.537,14.131,210610000,0.912
0.182,20.33,1.38,2.64,6.93,11.21,9.22,14.76,28.693,4150000000,4200000000,13.99,1.29,1.43,10.02,1.43,1320000000,10.02,205700000,2.003,1.9,8.6,145980000,1.43,280950000,2.279,15.125,296970000,0.934
0.182,19.37,1.32,2.51,6.93,11.21,9.22,14.76,28.693,3950000000,4090000000,13.33,1.18,1.39,9.76,1.39,1320000000,9.76,205700000,2.003,1.9,8.6,145980000,1.43,280950000,2.279,15.125,316540000,1.003
8.06,20.75,2.13,3.48,10.92,16.3,11.75,18.75,57.68,10930000000,10930000000,19.51,1.83,1.96,9.95,1.96,2900000000,9.95,608500000,6.13,51.6,24.4,1240000000,13.12,275100000,3.17,36.02,10930000000,1.61
7.27,23.79,2.37,4.35,10.36,15.99,12.79,19.65,75.43,15220000000,15220000000,19.37,1.62,2.2,11.38,2.2,4000000000,11.38,717200000,7.6,27.6,2.2,1310000000,14.47,274100000,2.52,41.56,998400000,1.33
0.459,19.79,1.49,3.78,7.75,8.6,8.16,19.84,22.065,6290000000,6710000000,17.45,1.47,1.59,11.1,1.59,1350000000,11.1,327000000,1.711,136.4,5,354000000,1.9,766000000,2.186,8.973,524400000,0.944
0.448,23.82,1.69,4.4,7.47,9.42,8.1,19.61,22.73,7450000000,7880000000,19.26,1.32,1.81,12.19,1.81,1350000000,12.19,325000000,1.698,136.4,5,330000000,1.79,752000000,2.054,9.099,541700000,0.929
0.385,25.5,2.33,5.51,9.12,11.81,10.07,22.92,24.306,10400000000,10670000000,18.51,1.4,2.32,13.82,2.32,1560000000,13.82,420000000,2.214,45.1,7.5,483000000,2.62,755000000,2.449,10.125,622800000,1.082
0.385,26.51,2.33,5.47,9.12,11.81,10.07,22.92,24.306,10810000000,10990000000,19,1.3,2.39,14.23,2.39,1560000000,14.23,420000000,2.21,45.1,7.5,483000000,2.62,755000000,2.45,10.635,599200000,1.079
0.377,18.61,1.85,4.42,10.22,12.99,11.54,25.92,25.154,8810000000,9080000000,15.76,1.09,1.91,10.82,1.91,1560000000,10.82,485000000,2.57,45.1,7.5,485000000,2.64,749000000,2.383,10.804,599200000,1.272
47.7,13.43,1.38,4.14,11,14.39,10.32,38.29,40.01,7740000000,7740000000,10.88,0.77,1.36,8.26,1.36,1940000000,8.26,625300000,4.32,50.3,19.6,1020000000,7.14,905000000,2.31,13.25,7740000000,1.76
51.77,15.35,1.8,6.17,11.63,15.49,11.58,43.46,41.33,10690000000,10690000000,12.49,0.89,1.78,10.08,1.78,1940000000,10.08,697100000,4.8,53.7,21.9,988900000,6.85,905000000,5.92,12.11,10690000000,1.75
67.66,15.76,1.87,6.15,11.97,16.18,12.29,42.45,42.81,11630000000,11630000000,13.28,1.22,1.9,10.54,1.9,2390000000,10.54,728800000,5.02,22.1,7.9,1030000000,7.26,1260000000,2.06,13.03,438500000,1.87
67.66,15.43,1.87,6.16,11.97,16.18,12.29,42.45,42.81,11260000000,11260000000,13,1.18,1.84,10.2,1.84,2390000000,10.2,728800000,5.02,22.1,7.9,1030000000,7.26,1260000000,2.06,13.03,438500000,1.87
57.32,12.53,1.46,4.45,11.8,16.33,12.01,37.64,43.56,9070000000,9070000000,10.84,0.95,1.46,8.02,1.46,2390000000,8.02,730300000,5.06,0.8,6.6,1120000000,7.88,1160000000,2.21,14.23,466700000,1.57
61.12,14.66,1.69,5.5,11.9,16.61,12.12,38.94,43.98,10680000000,10680000000,13.83,1.33,1.71,9.21,1.71,2390000000,9.21,742200000,5.15,6.2,2.9,1160000000,8.19,1180000000,2.1,13.62,508900000,1.41
58.85,17.18,1.92,6.12,11.4,16.23,11.59,37.41,44.54,11870000000,11870000000,13.93,1.49,1.89,10.38,1.89,2520000000,10.38,713900000,5,11.9,1,1300000000,9.33,1160000000,2.28,14.08,1070000000,1.43
58.85,17.25,1.89,6.04,11.4,16.23,11.59,37.41,44.54,11480000000,11480000000,13.96,1.46,1.83,10.04,1.83,2520000000,10.04,713900000,5,11.9,1,1300000000,9.33,1160000000,2.28,14.08,1070000000,1.43
56.47,16.96,1.96,6.05,11.6,16.24,11.35,35.7,44.53,11880000000,11880000000,14.18,1.49,1.9,10.42,1.9,2520000000,10.42,721800000,5.08,4.8,2.5,1330000000,9.38,1140000000,4.38,14.25,1020000000,1.42
0.993,32.53,2.74,2.69,7.31,12.63,4.54,9.75,20.568,1810000000,2380000000,15.87,1.06,3.62,23.96,3.62,333760000,23.96,48060000,1.517,28.3,5.3,70230000,1.91,651110000,2.36,18.195,88090000,1.06
0.893,33.55,2.7,2.81,7.26,12.73,4.1,8.83,21.949,1960000000,2500000000,17.09,1.24,3.43,21.74,3.43,346140000,21.74,52900000,1.584,12.9,6.5,82360000,2.24,624310000,2.663,18.997999,90960000,1.051
0.815,32.64,2.61,2.98,8.22,14.29,5.08,10.84,23.817,2300000000,2820000000,19.32,1.4,3.27,17.9,3.27,346140000,17.9,70960000,1.9,12.9,6.5,102420000,2.76,615700000,2.763,20.333,115080000,1.273
0.815,25.66,2.39,3.07,9.68,14.29,6.1,13.25,25.663,2370000000,2880000000,16.81,1.29,2.97,18.29,2.97,346140000,18.29,93850000,2.48,12.9,6.5,102420000,2.76,615700000,2.763,20.333,115080000,1.221
0.801,27.25,2.58,2.31,9.68,16.82,5.51,11.89,25.63,2510000000,3260000000,17.82,1.37,3.36,15.95,3.36,346140000,15.95,93850000,2.48,12.9,6.5,129420000,3.48,891890000,2.193,29.117001,115080000,1.205
0.801,26.21,2.84,2.47,9.68,16.82,5.51,11.89,25.63,2760000000,3510000000,17.15,1.32,3.62,17.18,3.62,346140000,17.18,93850000,2.48,12.9,6.5,129420000,3.05,891890000,2.193,26.266001,115080000,1.113
32.34,22.16,3.37,2.9,15.6,24.06,8.18,14.37,29.71,10380000000,10380000000,18.76,1.52,3.63,12.51,3.63,1520000000,12.51,446580000,4.52,21.7,10.2,451720000,4.64,1080000000,2.33,34.2,656490000,1.05
54.83,25.67,4.16,3.37,16.15,25.56,7.72,14.05,30.64,13990000000,13990000000,19.99,1.52,4.67,15.21,4.67,1670000000,15.21,483360000,4.86,18,9.6,370590000,3.75,2020000000,1.15,37.4,677850000,1.07
54.83,25.2,4.05,3.28,16.15,25.56,7.72,14.05,30.64,13770000000,13770000000,19.63,1.46,4.6,14.96,4.6,1670000000,14.96,483360000,4.86,18,9.6,370590000,3.75,2020000000,1.15,37.4,677850000,1.08
54.83,25.51,4.09,3.31,16.15,25.56,7.72,14.05,30.64,13770000000,13770000000,19.87,1.46,4.6,14.96,4.6,1670000000,14.96,483360000,4.86,18,9.6,370590000,3.75,2020000000,1.15,37.4,677850000,1.08
0.069,17.43,0.84,4.74,5.04,8.27,12.67,28.49,26.608,3440000000,3380000000,14.4,0.96,0.83,8.02,0.83,1000000000,8.02,205300000,1.338,13.4,11,108350000,0.73,50000000,1.534,4.908,250120000,1.061
0.068,22.61,1.02,5.7,4.67,7.68,11.65,26.32,27.2,4210000000,4200000000,18.6,1.24,1.02,10.34,1.02,1000000000,10.34,192900000,1.267,13.4,11,57790000,0.39,50000000,1.492,5.014,242820000,1.182
0.066,25.79,1,5.54,3.98,6.53,9.92,22.82,28.195,4220000000,4090000000,15.06,0.99,0.96,11.13,0.96,1000000000,11.13,168540000,1.12,13.4,11,182730000,1.24,50000000,1.593,5.191,242820000,1.092
0.065,23.17,0.91,5.02,4.01,6.58,10.03,22.74,28.199,3870000000,3740000000,13.87,0.93,0.88,9.99,0.88,960110000,9.99,169900000,1.13,25.5,8.1,182730000,1.24,50000000,1.578,5.218,298160000,0.632
11.67,14.46,0.97,5.81,6.96,11.36,19.16,44.8,64.65,6890000000,6890000000,12.82,1.03,0.9,6.63,0.9,1860000000,6.63,535880000,4.42,15.5,7.5,734600000,6.28,150000000,1.53,10.98,6890000000,0.75
11.67,15.76,1.06,6.34,6.96,11.36,19.16,44.8,64.65,7590000000,7590000000,12.25,1.06,0.99,7.31,0.99,1860000000,7.31,535880000,4.42,15.5,7.5,734600000,6.28,150000000,1.53,10.98,7590000000,0.82
10.52,15.93,1.14,6.55,7.39,12.08,20.92,45.06,70.97,8970000000,8970000000,13.55,1.15,1.1,7.83,1.1,2140000000,7.83,604420000,5.15,14.7,9.3,513670000,4.44,150000000,1.61,12.34,8970000000,0.75
8.84,17.16,1.33,7.32,7.93,12.89,22.07,47.19,42.44,11950000000,11950000000,14.61,1.23,1.28,8.64,1.28,2370000000,8.64,742110000,3.31,10.8,10.6,625350000,2.86,150000000,1.47,7.77,1050000000,0.45
8.49,18.47,1.49,8.21,8.09,13.08,22.8,48.27,44.36,13960000000,13960000000,15.02,1.36,1.44,9.58,1.44,2710000000,9.58,786760000,3.53,23.3,15.1,647850000,2.95,150000000,1.43,8.01,979640000,0.56
1.303,25.92,3.09,3.65,12.68,19.8,4.18,14.51,4.428,795540000,1190000000,15.7,1.96,4.64,7.48,4.64,182970000,7.48,31040000,0.539,37.4,25.7,0.02,0.02,348610000,0.651,3.823,139560000,0.858
1.274,25.39,3.74,2.8,13.33,20.96,4.14,13.78,4.598,1020000000,1580000000,12.94,0.96,5.83,9.54,5.83,182970000,9.54,33900000,0.581,37.4,25.7,7570000,0.11,525420000,0.697,5.234,149330000,0.778
1.232,44.99,5.07,3.95,11.55,18.34,3.32,10.52,4.447,1440000000,1990000000,15.48,1.29,7.13,12.16,7.13,182970000,12.16,29370000,0.461,37.4,25.7,0.01,0.01,503490000,0.519,5.164,174820000,0.897
1.096,45.36,6.27,3.54,13.17,20.82,3.68,10.72,4.856,2030000000,2680000000,15.21,1.12,8.37,13.92,8.37,182970000,13.92,37070000,0.55,37.4,25.7,18380000,0.23,620560000,0.77,6.973,174820000,0.969
0.706,21.59,1.72,2.45,8.37,16.11,4.94,11.59,16.374,4500000000,5730000000,16.65,1.59,2.2,8.6,2.2,912400000,8.6,218200000,1.373,25.9,6.5,65700000,0.43,1300000000,0.96,12.095,710100000,0.314
0.717,22.12,1.89,2.73,8.88,16.9,5.31,12.62,16.924,5010000000,6220000000,18.89,1.65,2.34,8.84,2.34,912400000,8.84,236000000,1.5,25.9,6.5,115800000,0.77,1320000000,1.029,12.219,705400000,0.226
0.723,21.42,1.77,2.64,8.79,16.7,5.34,12.75,17.432,4810000000,6020000000,17.35,1.75,2.22,8.46,2.22,993700000,8.46,237900000,1.53,34,7.6,141500000,0.97,1350000000,1.112,12.435,666300000,0.147
90.93,22.96,1.54,1.62,6.8,16.98,4.42,7.16,22.3,19380000000,19380000000,16.51,3.05,2.38,8.41,2.38,3110000000,8.41,553500000,1.51,12.8,0.8,130100000,0.36,7030000000,0.73,21.39,1600000000,0.59
0.785,16.03,1.05,6.09,6.64,10.95,14.38,41.15,27.94,4830000000,4970000000,13.31,1.4,1.06,8.22,1.06,2320000000,8.22,310200000,1.86,13.3,1.6,577000000,3.56,634400000,2.025,4.989,651900000,1.224
0.785,15.05,0.97,5.62,6.64,10.95,14.38,41.15,27.94,4500000000,4670000000,12.5,1.29,1,7.71,1,2320000000,7.71,310200000,1.86,13.3,1.6,577000000,3.59,634400000,2.025,4.989,564900000,1.246
0.61,14.27,0.96,5.06,6.97,11.57,14.72,40.71,29.792,4700000000,4820000000,11.08,0.98,1,7.29,1,2320000000,7.29,337200000,2.08,13.3,1.6,437900000,2.77,562500000,1.854,5.829,326200000,1.346
81.96,8.5,0.28,1.55,3.64,7.37,9.25,16.9,40.69,1370000000,1370000000,6.79,1.22,0.31,3.42,0.31,2010000000,3.42,166200000,1.46,53,2.1,552200000,5.53,662200000,3.32,8.1,1370000000,1.86
83.35,11.89,0.29,1.64,2.6,6.31,7.99,14.48,42.97,1310000000,1310000000,9.39,3.99,0.29,3.7,0.29,2010000000,3.7,123700000,1.11,99.3,3,667700000,6.69,666400000,2.82,8.01,1310000000,1.8
83.35,6.69,0.16,0.91,2.6,6.31,7.99,14.48,42.97,736500000,736500000,9.35,8.4,0.16,2.08,0.16,2010000000,2.08,123700000,1.11,99.3,3,667700000,6.69,666400000,2.82,8.01,261200000,1.78
36.5,10.43,0.73,1.89,7.31,10.35,6.79,18.59,67.57,18550000000,18550000000,9.19,1.34,0.74,6.13,0.74,5130000000,6.13,1800000000,4.89,8.9,3.3,3640000000,10.02,3610000000,1.48,26.86,18550000000,0.73
35.92,10.49,0.7,1.68,7.06,9.93,6.47,17.45,68.52,18560000000,18560000000,8.86,1.2,0.74,6.54,0.74,4880000000,6.54,1700000000,4.71,13.7,0.1,2660000000,7.47,3610000000,1.48,29.59,18560000000,0.74
34.94,7.62,0.57,1.42,7.9,11.2,7.52,19.63,70.33,15960000000,15960000000,7.47,0.91,0.63,5,0.63,4880000000,5,1930000000,5.44,110.6,4.2,2120000000,5.98,3610000000,1.51,28.85,15960000000,0.71
34.94,7.23,0.54,1.35,7.9,11.2,7.52,19.63,70.33,15400000000,15400000000,7.17,0.86,0.61,4.82,0.61,4880000000,4.82,1930000000,5.44,110.6,4.2,2120000000,5.98,3610000000,1.51,28.85,15400000000,0.7
34.71,8.89,0.59,1.46,7.04,11.07,7.45,17.99,70.97,16210000000,16210000000,8.31,0.96,0.64,5.14,0.64,4880000000,5.14,1790000000,4.89,31.2,2.2,2400000000,6.95,3610000000,1.41,29.65,16210000000,0.81
55.22,10.07,0.72,2.17,7.51,11.74,7.26,20.81,70.68,18450000000,18450000000,9.44,1.26,0.74,5.63,0.74,5160000000,5.63,1840000000,5.19,18.3,6.4,4000000000,11.77,4600000000,1.52,24.14,2110000000,0.73
52.36,9.92,0.77,2.19,8,12.63,7.88,20.89,71.88,20650000000,20650000000,10.01,1.23,0.84,5.95,0.84,5160000000,5.95,1950000000,5.64,7.5,3.4,2910000000,8.75,4610000000,1.62,26.02,2040000000,0.79
57.77,10.27,0.76,2.33,7.73,12.19,7.08,23,73.27,19340000000,19340000000,10.3,1.89,0.79,5.78,0.79,5320000000,5.78,1850000000,5.54,13.6,0.3,4040000000,12.39,4730000000,1.57,24.46,1960000000,0.69
1.281,3.27,0.23,1.53,8.37,2.91,7.52,53.4,142.953,9470000000,8620000000,10.07,1.61,0.21,2.75,0.21,14890000000,2.75,3400000000,13.004,146.9,0.6,9060000000,40.63,8200000000,1.322,27.782,2520000000,0.552
1.138,2.98,0.2,1.41,8.07,2.12,8.02,51.82,152.091,7800000000,10260000000,8.68,1.46,0.26,3.97,0.26,14890000000,3.97,3180000000,12.309,146.9,0.6,4240000000,19.9,6460000000,1.416,26.695,630000000,0.563
0.977,3.09,0.19,1.34,7.7,1.07,8.65,49.64,159.024,7580000000,9500000000,10.76,1.69,0.25,4.85,0.25,14890000000,4.85,2930000000,11.517,146.9,0.6,3560000000,16.73,5570000000,1.422,26.333,630000000,0.603
0.977,3.25,0.21,1.4,7.7,1.07,8.65,49.64,159.024,7930000000,10010000000,11.26,1.97,0.26,5.11,0.26,14890000000,5.11,2930000000,11.517,146.9,0.6,3560000000,16.79,5570000000,1.422,26.889,363000000,0.558
0.735,30.76,0.28,1.91,1.14,1.49,1.75,5.97,167.532,10360000000,11130000000,22.66,4.16,0.31,6.38,0.31,14890000000,6.38,350000000,1.628,146.9,0.6,4160000000,19.31,4490000000,1.366,26.098,969000000,0.783
0.737,32.37,0.34,2.01,1.04,1.35,1.6,5.67,167.591,10890000000,11210000000,21.66,2.94,0.31,6.4,0.31,10100000000,6.4,332000000,1.55,114.9,12.2,4170000000,19.14,4490000000,1.366,28.243,54000000,0.778
76.43,6.87,0.35,1.6,5.55,8.34,10.18,22.54,31.46,4380000000,4380000000,8.35,1.27,0.4,4.23,0.4,1480000000,4.23,510000000,1.69,6.3,5.6,1340000000,3.92,1850000000,1.68,7.09,4380000000,0.36
0.002,52.68,3.48,6.73,6.91,11.01,11.11,14.67,10.788,15570000000,14910000000,38.16,2.06,3.42,20.54,3.42,2390000000,20.54,300790000,0.746,24.8,23.9,665030000,1.68,4900000,1.55,5.677,711450000,0.619
0.002,54.29,3.68,7.27,7.07,11.17,11.78,15.55,11.381,17330000000,16680000000,40.84,2.27,3.59,21.41,3.59,2390000000,21.41,328250000,0.805,24.8,23.9,657630000,1.66,4720000,1.759,5.919,692190000,0.538
0.002,57.3,4.1,8.25,7.27,11.5,12.15,16.11,12.034,19930000000,19210000000,43.22,2.48,3.9,22.95,3.9,2390000000,22.95,358000000,0.875,24.8,23.9,719110000,1.81,4540000,1.908,6.151,679530000,0.464
0.002,61.13,4.4,9.37,7.4,11.52,12.68,16.86,12.875,23150000000,22660000000,41.32,2.38,4.28,25.46,4.28,2390000000,25.46,391780000,0.953,24.8,23.9,653010000,1.64,4350000,1.757,6.257,679530000,0.47
0.001,49.18,3.74,7.92,7.6,11.82,12.92,17.25,13.561,20260000000,19430000000,35.68,1.89,3.47,20.41,3.47,3100000000,20.41,425840000,1.03,46,29.9,978420000,2.43,4170000,1.881,6.257,793850000,0.558
12.7,28.3,2.68,6.93,9.79,13,13.8,27.83,15,28590000000,28590000000,22.5,1.5,2.56,14.34,2.56,6250000000,14.34,1090000000,1.43,20.4,9.9,1930000000,2.57,549400000,1.97,5.77,28590000000,1.26
12.66,24.87,2.48,6.59,10.14,12.97,14.03,29.67,15.41,27090000000,27090000000,20.78,1.46,2.35,13.3,2.35,6250000000,13.3,1170000000,1.52,34.2,12.3,1950000000,2.62,549400000,1.93,5.8,27090000000,1.25
11.51,34.41,3.75,9.56,10.51,12.98,13.39,29.03,16.27,43980000000,43980000000,24.56,1.71,3.61,20.55,3.61,6750000000,20.55,1280000000,1.67,10.2,16.4,2270000000,3.02,549500000,1.96,6.34,1410000000,1.23
10.7,30.99,3.17,7.78,10.56,12.84,13.45,28.12,16.8,38270000000,38270000000,23.41,1.47,3.04,17.53,3.04,6750000000,17.53,1330000000,1.73,18.5,14.7,2230000000,2.95,549600000,2.21,6.77,1520000000,1.06
10.2,28.37,3,7.22,10.67,13.09,13.77,28.45,17.24,36960000000,36960000000,23.86,1.53,2.85,16.31,2.85,6750000000,16.31,1380000000,1.8,19.3,12.7,2500000000,3.29,549600000,2.26,7.09,1610000000,0.9
10.62,30.61,3.12,8.24,10.5,13.66,14.29,28.84,18.12,40840000000,40840000000,21.72,1.42,2.99,16.6,2.99,7490000000,16.6,1430000000,1.86,13.1,10.6,2460000000,3.28,549600000,1.85,6.9,2350000000,0.78
10.62,31.54,3.2,8.46,10.5,13.66,14.29,28.84,18.12,41850000000,41850000000,22.3,1.45,3.06,17.01,3.06,7490000000,17.01,1430000000,1.86,13.1,10.6,2460000000,3.28,549600000,1.85,6.9,2350000000,0.78
10.32,31.71,3.32,8.75,10.8,14.12,14.99,28.97,18.63,45170000000,45170000000,23.82,1.47,3.22,17.44,3.22,7490000000,17.44,1510000000,1.97,26,11.3,1700000000,2.27,549600000,1.68,7.11,2550000000,0.78
141.2,13.95,1.17,1.45,8.19,16.38,3.74,10.54,35.45,10160000000,10160000000,12.58,2.58,2.32,9.52,2.32,1190000000,9.52,359000000,2.9,1.8,6.9,83000000,0.66,5000000000,0.82,27.99,10160000000,0.64
133.86,15.46,1.67,1.63,10.27,20.87,4.03,10.66,33.15,13440000000,13440000000,14.91,3.29,3.07,10.1,3.07,1420000000,10.1,450000000,3.36,24.8,18.4,101000000,0.72,5970000000,0.94,32.06,847000000,0.31
0.767,38.6,0.59,1.52,1.58,3.54,1.74,4.06,52.347,1240000000,1830000000,15.97,1.37,0.88,14.33,0.88,1150000000,14.33,32900000,0.807,0.3,14.1,13300000,0.34,618900000,2.214,20.337999,213300000,0.579
0.767,40.98,0.62,1.61,1.58,3.54,1.74,4.06,52.347,1310000000,1920000000,17.59,1.49,0.92,15.02,0.92,1150000000,15.02,32900000,0.807,0.3,14.1,13300000,0.34,618900000,2.214,20.337999,213300000,0.632
0.631,39.27,0.71,1.65,1.88,3.91,2.07,4.64,51.822,1480000000,2010000000,15.49,1.64,0.97,15.01,0.97,1150000000,15.01,38900000,0.94,0.3,14.1,27100000,0.68,562700000,2.333,22.292,170300000,0.616
94.68,12.61,2.17,1.44,21.46,49.64,7.19,16.33,3.35,5390000000,5390000000,40.22,15.33,4.04,5.23,4.04,581360000,5.23,233060000,0.57,87.8,48.3,325440000,0.82,2830000000,1.28,5.02,5390000000,2.16
94.68,14.22,2.46,1.64,21.46,49.64,7.19,16.33,3.35,5760000000,5760000000,58.29,13.6,4.32,5.59,4.32,581360000,5.59,233060000,0.57,87.8,48.3,325440000,0.82,2830000000,1.28,5.02,378870000,2.16
129.67,17.08,3.56,2.25,21.21,33.85,4.12,13.57,7.63,29030000000,29030000000,14.93,2.32,5.87,12.42,5.87,2610000000,12.42,1040000000,1.61,45.5,6.5,130000000,0.2,11340000000,0.65,12.03,29030000000,0.92
129.67,16.74,3.6,2.28,21.21,33.85,4.12,13.57,7.63,29030000000,29030000000,14.64,2.32,5.87,12.42,5.87,2610000000,12.42,1040000000,1.61,45.5,6.5,130000000,0.2,11340000000,0.65,12.03,29030000000,0.92
124.63,17.17,3.76,2.37,21.96,32.54,3.87,13.32,8.12,31540000000,31540000000,16.09,2.71,5.97,12.86,5.97,2790000000,12.86,1140000000,1.77,6.7,4.2,127000000,0.2,11820000000,0.44,12.85,2010000000,0.91
124.91,17.52,3.69,2.31,20.95,32.32,3.74,12.5,8,30560000000,30560000000,16.22,3.02,5.87,12.61,5.87,2790000000,12.61,1080000000,1.66,24.3,6.4,142000000,0.22,11750000000,0.41,12.74,2010000000,0.9
143.53,21.56,4.04,2.31,18.5,30.47,3.2,10.8,7.79,34700000000,34700000000,18.72,3.13,6.78,15.03,6.78,2660000000,15.03,947000000,1.43,2.1,2.9,213000000,0.32,14450000000,0.46,13.36,1970000000,0.88
1.584,23.07,1.14,3.24,5.68,12.4,4.47,17.25,38.226,4320000000,6020000000,15.24,1.62,1.59,9.26,1.59,1160000000,9.26,215600000,2.24,10.3,7.5,412100000,4.92,2110000000,1.236,15.946,436200000,1.799
56.62,17.76,0.89,1.62,5.58,11.96,6.29,10.77,28.75,4750000000,4750000000,12.69,2.23,1.04,6.82,1.04,1250000000,6.82,252800000,1.43,2.5,6.3,696000000,4.35,1410000000,1.47,15.61,4750000000,1.48
56.62,17.73,0.89,1.62,5.58,11.96,6.29,10.77,28.75,4760000000,4760000000,12.68,2.23,1.05,6.83,1.05,1250000000,6.83,252800000,1.43,2.5,6.3,696000000,4.35,1410000000,1.47,15.61,4760000000,1.48
0.341,17.21,1.08,4.86,6.45,10.05,10.03,30.24,39.085,6170000000,6530000000,14.31,1.63,1.14,8.95,1.14,2460000000,8.95,369030000,2.52,160.3,4.3,233550000,1.64,512480000,1.432,8.902,631520000,0.714
0.559,17.35,1.08,4.67,6.48,10.01,9.88,31.27,40.425,6420000000,7440000000,15,1.71,1.26,9.94,1.26,2460000000,9.94,381600000,2.619,160.3,4.3,97220000,0.69,877550000,1.071,9.684,631520000,0.68
0.559,16.79,1.05,4.53,6.48,10.01,9.88,31.27,40.425,6210000000,7190000000,14.51,1.65,1.22,9.61,1.22,2460000000,9.61,381600000,2.619,160.3,4.3,97220000,0.69,877550000,1.071,9.684,639620000,0.692
0.448,16.31,1.02,4.22,6.45,9.49,9.88,30.41,42.134,6210000000,7070000000,12.85,1.27,1.16,9.49,1.16,2700000000,9.49,393250000,2.71,18.4,13.1,45930000,0.33,738270000,1.172,10.481,544680000,0.677
0.448,16.21,1.01,4.19,6.45,9.49,9.88,30.41,42.134,6170000000,7040000000,12.52,1.38,1.15,9.43,1.15,2700000000,9.43,393250000,2.71,18.4,13.1,45930000,0.33,738270000,1.172,10.481,544680000,0.616
0.625,15.26,0.98,4.24,6.71,10.49,10.22,27.92,45.227,6260000000,7420000000,12.75,1.39,1.17,9.306,1.17,2700000000,9.306,425080000,2.95,61.8,16.6,7500000,0.054,996570000,1.104,10.51,549030000,0.62
93.98,30.36,2,10.56,6.76,10.21,10.5,38.96,94.07,20520000000,20520000000,20.18,1.76,2.15,17.72,2.15,4210000000,17.72,642030000,6.18,15.9,1.4,613930000,6.02,1700000000,1.73,17.78,951590000,0.58
0.177,19.92,2.99,3.81,15.31,21.54,13.79,20.66,18.828,3970000000,4050000000,17,1.77,3.04,11.06,3.04,670710000,11.06,203820000,2.885,47.7,7.6,125400000,1.81,185000000,3.815,15.123,330660000,0.128
0.165,17.33,2.79,3.4,16.3,22.31,14.34,21.46,19.738,3850000000,3900000000,16.45,1.66,2.82,10.05,2.82,670710000,10.05,224920000,3.219,47.7,7.6,134300000,1.94,185800000,3.9,16.365,334740000,0.105
0.154,18.62,3.07,3.75,16.53,22.13,14.33,21.29,20.196,4290000000,4250000000,16.45,1.72,3.02,10.84,3.02,670710000,10.84,232900000,3.34,47.7,7.6,169200000,2.45,186100000,3.869,16.365,322840000,0.198
27.57,19.07,3.29,3.48,17.53,25.91,12.03,19.67,21.44,8500000000,8500000000,16.84,2.75,3.3,10.68,3.3,1320000000,10.68,452000000,3.7,4.3,2.1,611000000,5.08,673000000,2.67,20.29,501000000,1.04
14.98,21.33,3.72,3.78,17.66,25.14,11.41,18.93,21.81,9590000000,9590000000,18.48,2.89,3.64,11.97,3.64,1350000000,11.97,465000000,3.82,4.3,1.5,496000000,4.12,389000000,4.11,21.58,577000000,1
611.58,41.95,2.26,13.33,8.13,21.01,5.29,70.4,0.79,8940000000,8940000000,21.5,0.84,3.06,10.12,3.06,1300000000,10.12,237620000,0.04,34.9,6.4,528330000,0.14,3020000000,0.45,0.13,8940000000,2.32
611.58,40.24,2.15,12.73,8.13,21.01,5.29,70.4,0.79,8790000000,8790000000,20.62,0.96,3.01,9.95,3.01,1300000000,9.95,237620000,0.04,34.9,6.4,528330000,0.14,3020000000,0.45,0.13,8790000000,1.78
492.86,43.5,2.2,10.61,9.24,22.01,5.61,62.02,0.79,8950000000,8950000000,21.75,0.8,3.02,9.72,3.02,1300000000,9.72,274180000,0.04,54.1,6.3,604590000,0.16,3030000000,0.48,0.16,8950000000,1.78
348.01,25.62,2.54,9.22,14.75,22.98,6.04,79.54,0.83,10000000000,10000000000,18.64,1.25,3.23,10.24,3.23,1460000000,10.24,456610000,0.08,38,11.2,746580000,0.2,2960000000,0.6,0.22,565470000,1.64
58.58,5.48,4.4,3.47,102.87,24.7,6.17,142.01,0.86,16350000000,16350000000,27.9,0.18,4.97,15.14,4.97,1460000000,15.14,2220000000,0.51,28.5,13.7,556270000,0.11,2430000000,0.81,0.8,728530000,1.6
58.58,5.28,4.19,3.31,102.87,24.7,6.17,142.01,0.86,15890000000,15890000000,26.9,0.18,4.82,14.71,4.82,1460000000,14.71,2220000000,0.51,28.5,13.7,556270000,0.11,2430000000,0.81,0.8,728530000,1.6
58.58,6.15,4.98,3.94,102.87,24.7,6.17,142.01,0.86,18280000000,18280000000,28.45,0.21,5.55,16.93,5.55,1460000000,16.93,2220000000,0.51,28.5,13.7,556270000,0.11,2430000000,0.81,0.8,728530000,1.66
60.28,6.09,5.83,3.94,102.08,25.63,6.59,146.41,0.81,21660000000,21660000000,23.92,1.05,6.37,19.02,6.37,1700000000,19.02,2320000000,0.51,119,13.9,520950000,0.08,2440000000,0.79,0.77,806770000,2.06
